record_id,work_date,month,week_start,shift,department,employee_count,labor_hours,units_picked,orders_picked,accurate_orders,quality_defects,safety_incidents
2450,2026-06-13,2026-06,2026-06-08,Night,Pack,41,349.22,88222,26570,26417,170,0
2451,2026-06-13,2026-06,2026-06-08,Weekend,Pack,19,178.3,46099,13691,13642,83,0
2452,2026-06-13,2026-06,2026-06-08,Day,Stow,21,186.66,44805,15656,15488,110,0
2453,2026-06-13,2026-06,2026-06-08,Night,Stow,28,266.58,64850,20250,20049,219,0
2454,2026-06-13,2026-06,2026-06-08,Weekend,Stow,35,332.9,76758,23132,22835,283,0
2455,2026-06-13,2026-06,2026-06-08,Day,Receive,27,272.01,55756,20652,20479,118,0
2456,2026-06-13,2026-06,2026-06-08,Night,Receive,26,264.21,54437,23888,23541,120,0
2457,2026-06-13,2026-06,2026-06-08,Weekend,Receive,23,195.63,37470,12640,12481,121,0
2458,2026-06-13,2026-06,2026-06-08,Day,Sort,40,339.2,93937,31744,31454,242,0
2459,2026-06-13,2026-06,2026-06-08,Night,Sort,37,346.62,100925,28902,28589,201,0
2460,2026-06-13,2026-06,2026-06-08,Weekend,Sort,40,382.63,93494,29901,29606,224,0
2461,2026-06-14,2026-06,2026-06-08,Day,Pick,18,152.79,52244,16114,15935,103,0
2462,2026-06-14,2026-06,2026-06-08,Night,Pick,36,318.61,91770,24986,24848,262,0
2463,2026-06-14,2026-06,2026-06-08,Weekend,Pick,41,407.98,123826,42844,42406,282,0
2464,2026-06-14,2026-06,2026-06-08,Day,Pack,23,193.79,55078,20421,20276,93,0
2465,2026-06-14,2026-06,2026-06-08,Night,Pack,28,262.29,60474,20703,20643,131,0
2466,2026-06-14,2026-06,2026-06-08,Weekend,Pack,24,235.35,59321,26409,26159,134,0
2467,2026-06-14,2026-06,2026-06-08,Day,Stow,30,299.3,76289,21388,21045,237,0
2468,2026-06-14,2026-06,2026-06-08,Night,Stow,19,163.31,37823,11947,11771,158,1
2469,2026-06-14,2026-06,2026-06-08,Weekend,Stow,39,357.47,81602,34151,33595,214,0
2470,2026-06-14,2026-06,2026-06-08,Day,Receive,32,293.46,65687,19843,19611,177,0
2471,2026-06-14,2026-06,2026-06-08,Night,Receive,37,315.28,56358,24224,23903,211,0
2472,2026-06-14,2026-06,2026-06-08,Weekend,Receive,34,335.5,59379,17087,16910,224,1
2473,2026-06-14,2026-06,2026-06-08,Day,Sort,35,294.95,87388,28879,28610,223,0
2474,2026-06-14,2026-06,2026-06-08,Night,Sort,22,192.56,49407,15813,15727,101,0
2475,2026-06-14,2026-06,2026-06-08,Weekend,Sort,18,181.36,45804,18960,18832,122,0
2476,2026-06-15,2026-06,2026-06-15,Day,Pick,38,374.74,116386,34549,34337,214,0
2477,2026-06-15,2026-06,2026-06-15,Night,Pick,25,243.09,81511,29668,29370,235,0
2478,2026-06-15,2026-06,2026-06-15,Weekend,Pick,42,393.04,116088,42052,41760,235,0
2479,2026-06-15,2026-06,2026-06-15,Day,Pack,34,296.3,74667,22800,22687,114,0
2480,2026-06-15,2026-06,2026-06-15,Night,Pack,26,235.34,61979,16661,16492,127,0
2481,2026-06-15,2026-06,2026-06-15,Weekend,Pack,27,258.53,59380,20145,20053,135,0
2482,2026-06-15,2026-06,2026-06-15,Day,Stow,20,172.01,45055,18415,18198,143,0
2483,2026-06-15,2026-06,2026-06-15,Night,Stow,37,361.77,85237,28545,28260,321,0
2484,2026-06-15,2026-06,2026-06-15,Weekend,Stow,32,294.05,66193,19340,19039,189,0
2485,2026-06-15,2026-06,2026-06-15,Day,Receive,41,356.68,70267,28033,27785,207,0
2486,2026-06-15,2026-06,2026-06-15,Night,Receive,20,200.32,38103,17162,16971,130,0
2487,2026-06-15,2026-06,2026-06-15,Weekend,Receive,30,303.97,59633,22866,22642,138,0
2488,2026-06-15,2026-06,2026-06-15,Day,Sort,25,224.62,67405,19108,18910,190,0
2489,2026-06-15,2026-06,2026-06-15,Night,Sort,25,249.65,63216,17695,17596,169,0
2490,2026-06-15,2026-06,2026-06-15,Weekend,Sort,34,289.83,81432,28033,27796,185,0
2491,2026-06-16,2026-06,2026-06-15,Day,Pick,31,279.67,88486,33947,33738,292,0
2492,2026-06-16,2026-06,2026-06-15,Night,Pick,31,263.38,83070,23659,23506,238,0
2493,2026-06-16,2026-06,2026-06-15,Weekend,Pick,37,325.28,100313,32527,32092,287,0
2494,2026-06-16,2026-06,2026-06-15,Day,Pack,41,393.81,101403,32159,31859,182,0
2495,2026-06-16,2026-06,2026-06-15,Night,Pack,39,345.53,87652,31109,30937,170,0
2496,2026-06-16,2026-06,2026-06-15,Weekend,Pack,34,317.09,71055,19635,19537,95,0
2497,2026-06-16,2026-06,2026-06-15,Day,Stow,28,259.45,65225,18425,18118,260,0
2498,2026-06-16,2026-06,2026-06-15,Night,Stow,26,236.04,48937,20884,20640,171,0
2499,2026-06-16,2026-06,2026-06-15,Weekend,Stow,30,290.37,58652,24322,23936,199,0
2500,2026-06-16,2026-06,2026-06-15,Day,Receive,32,278.17,55491,17850,17588,207,0
2501,2026-06-16,2026-06,2026-06-15,Night,Receive,39,366.19,65487,17835,17581,233,0
2502,2026-06-16,2026-06,2026-06-15,Weekend,Receive,23,214.61,39869,17494,17304,145,0
2503,2026-06-16,2026-06,2026-06-15,Day,Sort,21,178.09,49354,19772,19553,76,0
2504,2026-06-16,2026-06,2026-06-15,Night,Sort,34,309.22,84823,35589,35403,192,0
2505,2026-06-16,2026-06,2026-06-15,Weekend,Sort,39,388.52,110025,33516,33289,189,0
2506,2026-06-17,2026-06,2026-06-15,Day,Pick,27,236.0,77691,33078,32648,227,0
2507,2026-06-17,2026-06,2026-06-15,Night,Pick,27,271.93,87577,27149,26801,226,0
2508,2026-06-17,2026-06,2026-06-15,Weekend,Pick,33,293.62,91781,26787,26543,181,0
2509,2026-06-17,2026-06,2026-06-15,Day,Pack,31,308.74,84719,23991,23891,110,0
2510,2026-06-17,2026-06,2026-06-15,Night,Pack,42,427.99,106981,31441,31341,135,0
2511,2026-06-17,2026-06,2026-06-15,Weekend,Pack,26,262.55,67840,21596,21445,91,0
2512,2026-06-17,2026-06,2026-06-15,Day,Stow,40,339.32,81299,22365,22043,228,0
2513,2026-06-17,2026-06,2026-06-15,Night,Stow,38,346.08,76467,21312,21060,283,0
2514,2026-06-17,2026-06,2026-06-15,Weekend,Stow,25,254.41,49684,17043,16789,153,0
2515,2026-06-17,2026-06,2026-06-15,Day,Receive,36,319.82,68419,30179,29860,180,0
2516,2026-06-17,2026-06,2026-06-15,Night,Receive,24,220.17,43386,16245,16012,127,0
2517,2026-06-17,2026-06,2026-06-15,Weekend,Receive,37,337.79,61331,20899,20578,146,0
2518,2026-06-17,2026-06,2026-06-15,Day,Sort,35,326.76,99629,41698,41353,251,0
2519,2026-06-17,2026-06,2026-06-15,Night,Sort,37,315.64,80223,23022,22813,165,0
2520,2026-06-17,2026-06,2026-06-15,Weekend,Sort,36,331.85,85444,25821,25547,134,0
2521,2026-06-18,2026-06,2026-06-15,Day,Pick,31,309.57,109034,39311,39047,303,0
2522,2026-06-18,2026-06,2026-06-15,Night,Pick,23,208.94,63196,27171,26990,189,0
2523,2026-06-18,2026-06,2026-06-15,Weekend,Pick,36,326.28,90745,39173,38789,208,0
2524,2026-06-18,2026-06,2026-06-15,Day,Pack,21,193.81,51940,15599,15519,74,0
2525,2026-06-18,2026-06,2026-06-15,Night,Pack,37,323.11,75163,24508,24407,151,0
2526,2026-06-18,2026-06,2026-06-15,Weekend,Pack,20,189.91,46127,12453,12366,68,0
2527,2026-06-18,2026-06,2026-06-15,Day,Stow,33,297.06,73181,25072,24796,298,0
2528,2026-06-18,2026-06,2026-06-15,Night,Stow,26,252.14,55665,15184,14931,189,0
2529,2026-06-18,2026-06,2026-06-15,Weekend,Stow,29,268.97,61187,22575,22321,153,0
2530,2026-06-18,2026-06,2026-06-15,Day,Receive,22,189.8,42400,14156,13937,127,0
2531,2026-06-18,2026-06,2026-06-15,Night,Receive,19,161.77,31030,8431,8361,84,0
2532,2026-06-18,2026-06,2026-06-15,Weekend,Receive,32,278.69,54680,20669,20492,206,0
2533,2026-06-18,2026-06,2026-06-15,Day,Sort,35,332.49,105868,29271,28971,172,0
2534,2026-06-18,2026-06,2026-06-15,Night,Sort,38,383.86,112642,45194,44878,289,0
2535,2026-06-18,2026-06,2026-06-15,Weekend,Sort,22,224.15,54478,14698,14578,156,0
2536,2026-06-19,2026-06,2026-06-15,Day,Pick,18,166.8,51631,18691,18523,149,0
2537,2026-06-19,2026-06,2026-06-15,Night,Pick,20,172.18,52750,23959,23670,132,0
2538,2026-06-19,2026-06,2026-06-15,Weekend,Pick,39,333.65,93629,40195,39935,277,0
2539,2026-06-19,2026-06,2026-06-15,Day,Pack,32,271.87,74347,29510,29208,100,0
2540,2026-06-19,2026-06,2026-06-15,Night,Pack,28,269.5,61835,20791,20723,138,0
2541,2026-06-19,2026-06,2026-06-15,Weekend,Pack,34,320.73,74040,22180,22071,113,0
2542,2026-06-19,2026-06,2026-06-15,Day,Stow,36,336.22,80269,25989,25579,323,0
2543,2026-06-19,2026-06,2026-06-15,Night,Stow,37,327.92,80273,23433,23100,302,0
2544,2026-06-19,2026-06,2026-06-15,Weekend,Stow,41,382.38,76740,25938,25651,301,0
2545,2026-06-19,2026-06,2026-06-15,Day,Receive,42,407.64,78785,30157,29701,205,0
2546,2026-06-19,2026-06,2026-06-15,Night,Receive,37,337.66,68156,29505,29258,160,0
2547,2026-06-19,2026-06,2026-06-15,Weekend,Receive,41,370.96,65717,19203,19032,169,0
2548,2026-06-19,2026-06,2026-06-15,Day,Sort,31,289.97,84843,32176,31914,135,0
2549,2026-06-19,2026-06,2026-06-15,Night,Sort,24,227.01,59835,17870,17683,118,0
2550,2026-06-19,2026-06,2026-06-15,Weekend,Sort,24,225.24,64298,23738,23485,184,0
2551,2026-06-20,2026-06,2026-06-15,Day,Pick,38,385.48,124897,34088,33775,286,0
2552,2026-06-20,2026-06,2026-06-15,Night,Pick,32,322.2,104764,37025,36658,240,0
2553,2026-06-20,2026-06,2026-06-15,Weekend,Pick,30,260.61,78416,23292,22979,142,0
2554,2026-06-20,2026-06,2026-06-15,Day,Pack,42,377.34,93521,29168,28934,121,0
2555,2026-06-20,2026-06,2026-06-15,Night,Pack,21,210.02,49095,21041,20837,107,0
2556,2026-06-20,2026-06,2026-06-15,Weekend,Pack,21,199.12,49173,20255,20173,102,0
2557,2026-06-20,2026-06,2026-06-15,Day,Stow,30,254.92,64080,25953,25504,239,0
2558,2026-06-20,2026-06,2026-06-15,Night,Stow,25,224.18,54544,20748,20541,200,0
2559,2026-06-20,2026-06,2026-06-15,Weekend,Stow,20,192.01,38838,10665,10545,160,0
2560,2026-06-20,2026-06,2026-06-15,Day,Receive,19,159.96,35676,10446,10343,73,0
2561,2026-06-20,2026-06,2026-06-15,Night,Receive,28,246.02,49960,20041,19871,186,0
2562,2026-06-20,2026-06,2026-06-15,Weekend,Receive,39,368.89,67615,18653,18415,186,0
2563,2026-06-20,2026-06,2026-06-15,Day,Sort,33,283.13,83409,33283,32901,199,0
2564,2026-06-20,2026-06,2026-06-15,Night,Sort,29,280.57,79151,28412,28063,148,0
2565,2026-06-20,2026-06,2026-06-15,Weekend,Sort,20,169.73,48573,18257,18128,90,0
2566,2026-06-21,2026-06,2026-06-15,Day,Pick,41,345.3,120072,38406,37888,278,0
2567,2026-06-21,2026-06,2026-06-15,Night,Pick,24,220.11,69106,20828,20674,128,0
2568,2026-06-21,2026-06,2026-06-15,Weekend,Pick,38,361.16,99567,38982,38660,317,0
2569,2026-06-21,2026-06,2026-06-15,Day,Pack,23,232.94,61319,17951,17798,104,0
2570,2026-06-21,2026-06,2026-06-15,Night,Pack,22,186.61,46060,20442,20294,84,0
2571,2026-06-21,2026-06,2026-06-15,Weekend,Pack,18,172.07,40355,13985,13940,90,0
2572,2026-06-21,2026-06,2026-06-15,Day,Stow,35,318.37,76370,29144,28815,313,0
2573,2026-06-21,2026-06,2026-06-15,Night,Stow,34,301.94,70517,21071,20863,255,0
2574,2026-06-21,2026-06,2026-06-15,Weekend,Stow,27,241.71,53714,14216,14065,123,0
2575,2026-06-21,2026-06,2026-06-15,Day,Receive,32,290.51,64662,26377,26037,152,0
2576,2026-06-21,2026-06,2026-06-15,Night,Receive,18,153.56,28447,10134,9998,102,0
2577,2026-06-21,2026-06,2026-06-15,Weekend,Receive,21,193.76,34317,10959,10844,109,0
2578,2026-06-21,2026-06,2026-06-15,Day,Sort,42,364.1,114016,42348,42109,187,0
2579,2026-06-21,2026-06,2026-06-15,Night,Sort,19,179.14,51013,14062,13981,82,0
2580,2026-06-21,2026-06,2026-06-15,Weekend,Sort,38,371.48,98534,26910,26684,186,0
2581,2026-06-22,2026-06,2026-06-22,Day,Pick,21,179.74,59266,23224,22936,193,0
2582,2026-06-22,2026-06,2026-06-22,Night,Pick,39,351.08,119519,32661,32307,379,0
2583,2026-06-22,2026-06,2026-06-22,Weekend,Pick,35,322.42,102066,28533,28168,277,0
2584,2026-06-22,2026-06,2026-06-22,Day,Pack,31,277.79,73614,28649,28541,129,0
2585,2026-06-22,2026-06,2026-06-22,Night,Pack,23,226.21,60931,25112,24923,114,0
2586,2026-06-22,2026-06,2026-06-22,Weekend,Pack,32,325.44,83212,25126,24888,193,0
2587,2026-06-22,2026-06,2026-06-22,Day,Stow,29,287.54,66294,19481,19141,175,0
2588,2026-06-22,2026-06,2026-06-22,Night,Stow,23,197.3,47001,13985,13759,140,0
2589,2026-06-22,2026-06,2026-06-22,Weekend,Stow,21,196.14,45185,13462,13300,154,0
2590,2026-06-22,2026-06,2026-06-22,Day,Receive,42,361.27,74806,24472,24158,222,0
2591,2026-06-22,2026-06,2026-06-22,Night,Receive,28,263.88,51214,13633,13440,165,0
2592,2026-06-22,2026-06,2026-06-22,Weekend,Receive,34,288.32,49098,12962,12796,117,0
2593,2026-06-22,2026-06,2026-06-22,Day,Sort,40,379.48,107176,34843,34512,310,0
2594,2026-06-22,2026-06,2026-06-22,Night,Sort,36,333.48,87119,28900,28615,244,0
2595,2026-06-22,2026-06,2026-06-22,Weekend,Sort,39,334.34,88253,35745,35514,156,0
2596,2026-06-23,2026-06,2026-06-22,Day,Pick,35,307.47,99557,41414,41162,333,0
2597,2026-06-23,2026-06,2026-06-22,Night,Pick,22,187.14,54343,20538,20423,153,0
2598,2026-06-23,2026-06,2026-06-22,Weekend,Pick,41,407.89,126731,54965,54651,419,0
2599,2026-06-23,2026-06,2026-06-22,Day,Pack,40,350.13,86229,35892,35695,110,0
2600,2026-06-23,2026-06,2026-06-22,Night,Pack,24,243.88,58969,17639,17475,133,0
2601,2026-06-23,2026-06,2026-06-22,Weekend,Pack,32,297.49,75561,31438,31328,117,0
2602,2026-06-23,2026-06,2026-06-22,Day,Stow,19,190.33,48315,16076,15848,197,0
2603,2026-06-23,2026-06,2026-06-22,Night,Stow,30,262.64,61358,17432,17175,239,0
2604,2026-06-23,2026-06,2026-06-22,Weekend,Stow,32,295.12,61673,16920,16637,207,0
2605,2026-06-23,2026-06,2026-06-22,Day,Receive,20,192.62,41447,10950,10788,133,0
2606,2026-06-23,2026-06,2026-06-22,Night,Receive,41,349.86,65870,18377,18098,242,0
2607,2026-06-23,2026-06,2026-06-22,Weekend,Receive,34,298.95,59820,26626,26266,222,0
2608,2026-06-23,2026-06,2026-06-22,Day,Sort,26,221.53,64598,26264,26055,174,0
2609,2026-06-23,2026-06,2026-06-22,Night,Sort,21,192.27,48707,21275,21078,137,0
2610,2026-06-23,2026-06,2026-06-22,Weekend,Sort,31,307.35,86862,29577,29385,244,0
2611,2026-06-24,2026-06,2026-06-22,Day,Pick,40,364.37,114859,36902,36641,269,0
2612,2026-06-24,2026-06,2026-06-22,Night,Pick,36,320.99,105431,40433,40099,260,0
2613,2026-06-24,2026-06,2026-06-22,Weekend,Pick,24,231.19,70058,28004,27676,170,1
2614,2026-06-24,2026-06,2026-06-22,Day,Pack,38,360.55,91548,36566,36430,157,0
2615,2026-06-24,2026-06,2026-06-22,Night,Pack,21,179.74,49099,18818,18739,100,0
2616,2026-06-24,2026-06,2026-06-22,Weekend,Pack,41,369.75,90800,27410,27181,130,0
2617,2026-06-24,2026-06,2026-06-22,Day,Stow,34,324.54,85155,27882,27504,365,0
2618,2026-06-24,2026-06,2026-06-22,Night,Stow,37,317.33,73368,25724,25405,275,0
2619,2026-06-24,2026-06,2026-06-22,Weekend,Stow,40,342.09,74726,22697,22348,199,0
2620,2026-06-24,2026-06,2026-06-22,Day,Receive,25,249.93,54424,14552,14359,152,0
2621,2026-06-24,2026-06,2026-06-22,Night,Receive,29,278.4,53063,20588,20309,196,0
2622,2026-06-24,2026-06,2026-06-22,Weekend,Receive,19,187.26,33080,14222,14096,116,0
2623,2026-06-24,2026-06,2026-06-22,Day,Sort,30,253.51,81979,31202,31028,217,0
2624,2026-06-24,2026-06,2026-06-22,Night,Sort,40,376.59,100191,36709,36383,238,0
2625,2026-06-24,2026-06,2026-06-22,Weekend,Sort,26,252.18,71691,19556,19364,131,0
2626,2026-06-25,2026-06,2026-06-22,Day,Pick,31,281.09,94037,26329,26056,307,0
2627,2026-06-25,2026-06,2026-06-22,Night,Pick,34,309.0,102255,35389,35168,200,0
2628,2026-06-25,2026-06,2026-06-22,Weekend,Pick,27,244.78,73271,20057,19878,238,0
2629,2026-06-25,2026-06,2026-06-22,Day,Pack,27,251.49,71773,28748,28538,102,0
2630,2026-06-25,2026-06,2026-06-22,Night,Pack,29,273.65,67658,19054,18882,153,0
2631,2026-06-25,2026-06,2026-06-22,Weekend,Pack,32,318.92,73128,28307,28186,142,0
2632,2026-06-25,2026-06,2026-06-22,Day,Stow,23,209.13,54674,20574,20378,231,0
2633,2026-06-25,2026-06,2026-06-22,Night,Stow,36,315.06,75023,30598,30164,186,0
2634,2026-06-25,2026-06,2026-06-22,Weekend,Stow,27,237.18,53720,18369,18108,194,0
2635,2026-06-25,2026-06,2026-06-22,Day,Receive,21,212.73,46006,20641,20409,148,0
2636,2026-06-25,2026-06,2026-06-22,Night,Receive,34,335.9,70579,29077,28654,186,0
2637,2026-06-25,2026-06,2026-06-22,Weekend,Receive,20,200.98,37621,13886,13694,130,0
2638,2026-06-25,2026-06,2026-06-22,Day,Sort,41,410.54,120723,33081,32879,231,0
2639,2026-06-25,2026-06,2026-06-22,Night,Sort,38,380.1,105483,44323,43838,308,0
2640,2026-06-25,2026-06,2026-06-22,Weekend,Sort,39,329.38,87180,25091,24953,237,0
2641,2026-06-26,2026-06,2026-06-22,Day,Pick,32,295.46,92763,32121,31863,224,0
2642,2026-06-26,2026-06,2026-06-22,Night,Pick,18,154.81,52141,16127,15915,156,0
2643,2026-06-26,2026-06,2026-06-22,Weekend,Pick,22,217.02,69574,30242,30058,163,0
2644,2026-06-26,2026-06,2026-06-22,Day,Pack,39,396.68,98198,26733,26556,202,0
2645,2026-06-26,2026-06,2026-06-22,Night,Pack,20,179.13,43661,13392,13353,61,0
2646,2026-06-26,2026-06,2026-06-22,Weekend,Pack,27,237.82,57574,16607,16535,87,0
2647,2026-06-26,2026-06,2026-06-22,Day,Stow,38,366.68,88840,36067,35446,221,0
2648,2026-06-26,2026-06,2026-06-22,Night,Stow,29,261.93,55560,16147,15887,208,0
2649,2026-06-26,2026-06,2026-06-22,Weekend,Stow,23,217.03,47662,16019,15770,119,0
2650,2026-06-26,2026-06,2026-06-22,Day,Receive,37,334.26,74969,23033,22715,179,0
2651,2026-06-26,2026-06,2026-06-22,Night,Receive,38,366.62,75678,29528,29216,271,0
2652,2026-06-26,2026-06,2026-06-22,Weekend,Receive,23,193.26,34929,11809,11691,125,0
2653,2026-06-26,2026-06,2026-06-22,Day,Sort,29,255.37,72271,25069,24857,212,0
2654,2026-06-26,2026-06,2026-06-22,Night,Sort,20,200.67,56221,19158,18997,118,0
2655,2026-06-26,2026-06,2026-06-22,Weekend,Sort,21,205.3,57042,16170,15994,91,0
2656,2026-06-27,2026-06,2026-06-22,Day,Pick,21,182.3,56878,17600,17496,190,0
2657,2026-06-27,2026-06,2026-06-22,Night,Pick,35,336.7,108100,43368,42814,340,0
2658,2026-06-27,2026-06,2026-06-22,Weekend,Pick,38,348.94,107662,41101,40829,325,0
2659,2026-06-27,2026-06,2026-06-22,Day,Pack,28,257.51,66578,27373,27300,159,0
2660,2026-06-27,2026-06,2026-06-22,Night,Pack,22,190.41,45042,13488,13348,62,0
2661,2026-06-27,2026-06,2026-06-22,Weekend,Pack,26,265.07,61576,16270,16211,118,0
2662,2026-06-27,2026-06,2026-06-22,Day,Stow,39,397.16,98598,39524,39064,293,0
2663,2026-06-27,2026-06,2026-06-22,Night,Stow,23,227.19,52483,13852,13633,189,0
2664,2026-06-27,2026-06,2026-06-22,Weekend,Stow,25,247.49,54392,16211,16039,150,0
2665,2026-06-27,2026-06,2026-06-22,Day,Receive,21,196.49,39464,11981,11842,85,0
2666,2026-06-27,2026-06,2026-06-22,Night,Receive,33,316.94,58898,19035,18786,129,0
2667,2026-06-27,2026-06,2026-06-22,Weekend,Receive,22,185.34,35330,13846,13674,95,0
2668,2026-06-27,2026-06,2026-06-22,Day,Sort,27,259.07,73353,20809,20628,151,0
2669,2026-06-27,2026-06,2026-06-22,Night,Sort,41,364.83,100847,36296,35915,166,0
2670,2026-06-27,2026-06,2026-06-22,Weekend,Sort,38,364.32,93653,32462,32243,154,0
2671,2026-06-28,2026-06,2026-06-22,Day,Pick,39,351.62,116701,52402,52086,222,0
2672,2026-06-28,2026-06,2026-06-22,Night,Pick,36,366.21,116725,39956,39575,357,0
2673,2026-06-28,2026-06,2026-06-22,Weekend,Pick,18,177.48,48211,19519,19408,137,0
2674,2026-06-28,2026-06,2026-06-22,Day,Pack,38,353.14,89128,27352,27098,120,0
2675,2026-06-28,2026-06,2026-06-22,Night,Pack,25,243.84,60650,16327,16208,114,0
2676,2026-06-28,2026-06,2026-06-22,Weekend,Pack,30,253.96,65646,22183,21963,115,0
2677,2026-06-28,2026-06,2026-06-22,Day,Stow,25,213.6,52753,15367,15114,190,0
2678,2026-06-28,2026-06,2026-06-22,Night,Stow,18,166.12,36488,11684,11529,129,0
2679,2026-06-28,2026-06,2026-06-22,Weekend,Stow,31,280.06,63771,17247,17075,234,0
2680,2026-06-28,2026-06,2026-06-22,Day,Receive,40,385.89,76507,24179,23926,203,0
2681,2026-06-28,2026-06,2026-06-22,Night,Receive,18,182.1,36678,10610,10500,84,0
2682,2026-06-28,2026-06,2026-06-22,Weekend,Receive,19,165.02,31050,11237,11065,81,0
2683,2026-06-28,2026-06,2026-06-22,Day,Sort,26,264.88,79736,27216,27076,178,0
2684,2026-06-28,2026-06,2026-06-22,Night,Sort,18,155.75,46881,15931,15771,109,0
2685,2026-06-28,2026-06,2026-06-22,Weekend,Sort,33,301.01,80291,25498,25368,225,0
2686,2026-06-29,2026-06,2026-06-29,Day,Pick,24,218.26,71372,21595,21309,224,0
2687,2026-06-29,2026-06,2026-06-29,Night,Pick,31,274.03,83070,32539,32152,225,0
2688,2026-06-29,2026-06,2026-06-29,Weekend,Pick,26,244.84,74352,19877,19679,143,0
2689,2026-06-29,2026-06,2026-06-29,Day,Pack,38,343.69,93986,33468,33203,124,0
2690,2026-06-29,2026-06,2026-06-29,Night,Pack,32,310.22,73634,26683,26437,107,0
2691,2026-06-29,2026-06,2026-06-29,Weekend,Pack,24,220.03,50060,21528,21356,80,0
2692,2026-06-29,2026-06,2026-06-29,Day,Stow,35,346.95,88136,27727,27319,249,0
2693,2026-06-29,2026-06,2026-06-29,Night,Stow,25,223.43,48999,18711,18518,204,0
2694,2026-06-29,2026-06,2026-06-29,Weekend,Stow,27,261.26,58933,17000,16744,147,0
2695,2026-06-29,2026-06,2026-06-29,Day,Receive,37,350.03,76655,29620,29328,270,0
2696,2026-06-29,2026-06,2026-06-29,Night,Receive,32,285.22,56472,21461,21199,112,0
2697,2026-06-29,2026-06,2026-06-29,Weekend,Receive,39,376.71,65671,25660,25384,189,0
2698,2026-06-29,2026-06,2026-06-29,Day,Sort,41,379.6,121839,32221,31991,281,0
2699,2026-06-29,2026-06,2026-06-29,Night,Sort,34,321.26,96149,40748,40290,281,0
2700,2026-06-29,2026-06,2026-06-29,Weekend,Sort,42,395.97,97299,29431,29090,216,0
2701,2026-06-30,2026-06,2026-06-29,Day,Pick,28,250.39,89517,32476,32112,260,0
2702,2026-06-30,2026-06,2026-06-29,Night,Pick,28,259.02,82481,23074,22786,177,0
2703,2026-06-30,2026-06,2026-06-29,Weekend,Pick,26,244.92,77415,27546,27188,226,0
2704,2026-06-30,2026-06,2026-06-29,Day,Pack,19,187.75,47435,14035,13928,67,0
2705,2026-06-30,2026-06,2026-06-29,Night,Pack,41,408.15,99731,35246,34976,208,0
2706,2026-06-30,2026-06,2026-06-29,Weekend,Pack,28,264.55,64664,18249,18198,123,0
2707,2026-06-30,2026-06,2026-06-29,Day,Stow,20,201.22,49763,13410,13203,149,0
2708,2026-06-30,2026-06,2026-06-29,Night,Stow,26,250.96,55711,21813,21444,233,0
2709,2026-06-30,2026-06,2026-06-29,Weekend,Stow,19,189.87,39244,15737,15566,101,0
2710,2026-06-30,2026-06,2026-06-29,Day,Receive,22,186.13,37221,13806,13624,91,0
2711,2026-06-30,2026-06,2026-06-29,Night,Receive,21,177.11,32930,11273,11151,95,0
2712,2026-06-30,2026-06,2026-06-29,Weekend,Receive,39,355.42,69666,19736,19435,237,0
2713,2026-06-30,2026-06,2026-06-29,Day,Sort,38,340.66,105191,43371,43127,219,0
2714,2026-06-30,2026-06,2026-06-29,Night,Sort,19,164.83,48270,20598,20450,108,0
2715,2026-06-30,2026-06,2026-06-29,Weekend,Sort,20,184.77,45921,20318,20098,92,0
